SpellID,Name,Type,CastTime,Duration,RecastDelay,Damage,DamageType,Icon,ClientEffect
702,"Snatch Lifeforce",Lifedrain,2.5,0,0,21.0,10,702,702
703,"Pilfer Lifeforce",Lifedrain,2.5,0,0,30.0,10,703,703
704,"Drain Lifeforce",Lifedrain,2.5,0,0,39.0,10,704,704
705,"Siphon Lifeforce",Lifedrain,2.5,0,0,55.0,10,705,705
706,"Absorb Lifeforce",Lifedrain,2.5,0,0,72.0,10,706,706
707,"Steal Lifeforce",Lifedrain,2.5,0,0,90.0,10,707,707
708,"Seize Lifeforce",Lifedrain,2.5,0,0,111.0,10,708,708
709,"Capture Lifeforce",Lifedrain,2.5,0,0,136.0,10,709,709
710,"Abduct Lifeforce",Lifedrain,2.5,0,0,174.0,10,710,710
711,"Shift Health",LifeTransfer,3.0,0,0,0.0,0,711,711
712,"Shift Vigor",LifeTransfer,3.0,0,0,0.0,0,712,712
713,"Shift Essence",LifeTransfer,3.0,0,0,0.0,0,713,713
714,"Shift Vitality",LifeTransfer,3.0,0,0,0.0,0,714,714
715,"Shift Spirit",LifeTransfer,3.0,0,0,0.0,0,715,715
716,"Transplace Health",LifeTransfer,3.0,0,0,0.0,0,716,716
717,"Transplace Vigor",LifeTransfer,3.0,0,0,0.0,0,717,717
718,"Transplace Essence",LifeTransfer,3.0,0,0,0.0,0,718,718
719,"Transplace Vitality",LifeTransfer,3.0,0,0,0.0,0,719,719
720,"Transplace Spirit",LifeTransfer,3.0,0,0,0.0,0,720,720
721,"Inflict Malaise",CombatSpeedDebuff,0.0,33,5,0.0,10,721,721
722,"Inflict Greater Malaise",CombatSpeedDebuff,0.0,44,5,0.0,10,722,722
723,"Inflict Suffering",CombatSpeedDebuff,0.0,52,5,0.0,10,723,723
724,"Inflict Greater Suffering",CombatSpeedDebuff,0.0,63,5,0.0,10,724,724
725,"Inflict Misery",CombatSpeedDebuff,0.0,73,5,0.0,10,725,725
726,"Inflict Greater Misery",CombatSpeedDebuff,0.0,86,5,0.0,10,726,726
727,"Inflict Excruciation",CombatSpeedDebuff,0.0,98,5,0.0,10,727,727
728,"Inflict Greater Excruciation",CombatSpeedDebuff,0.0,112,5,0.0,10,728,728
731,"Cursed Vigor",Disease,3.0,60,0,0.0,10,731,731
732,"Cursed Spirit",Disease,3.0,90,0,0.0,10,732,732
733,"Cursed Soul",Disease,3.0,120,0,0.0,10,733,733
734,"Cursed Vitality",Disease,3.0,150,0,0.0,10,734,734
735,"Cursed Essence",Disease,3.0,180,0,0.0,10,735,735
751,"Lesser Mind Jolt",DirectDamage,2.8,0,0,5.0,10,751,751
752,"Mind Jolt",DirectDamage,2.8,0,0,20.0,10,752,752
753,"Lesser Mind Blast",DirectDamage,2.8,0,0,41.0,10,753,753
754,"Mind Blast",DirectDamage,2.8,0,0,56.0,10,754,754
755,"Lesser Mind Scream",DirectDamage,2.8,0,0,77.0,10,755,755
756,"Mind Scream",DirectDamage,2.8,0,0,102.0,10,756,756
757,"Lesser Mind Shriek",DirectDamage,2.8,0,0,133.0,10,757,757
758,"Mind Shriek",DirectDamage,2.8,0,0,163.0,10,758,758
759,"Mind Flay",DirectDamage,2.8,0,0,209.0,10,759,759
761,"Minor Imbalance",DexterityQuicknessDebuff,0.0,60,5,0.0,10,761,761
762,"Lesser Imbalance",DexterityQuicknessDebuff,0.0,60,5,0.0,10,762,762
763,Imbalance,DexterityQuicknessDebuff,0.0,60,5,0.0,10,763,763
764,"Greater Imbalance",DexterityQuicknessDebuff,0.0,60,5,0.0,10,764,764
765,"Major Imbalance",DexterityQuicknessDebuff,0.0,60,5,0.0,10,765,765
766,"Critical Imbalance",DexterityQuicknessDebuff,0.0,60,5,0.0,10,766,766
767,"Superior Imbalance",DexterityQuicknessDebuff,0.0,60,5,0.0,10,767,767
771,"Lesser Body Lock",SpeedDecrease,2.5,36,0,0.0,10,771,771
772,"Body Lock",SpeedDecrease,2.5,49,0,0.0,10,772,772
773,"Greater Body Lock",SpeedDecrease,2.5,60,0,0.0,10,773,773
774,"Superior Body Lock",SpeedDecrease,2.5,73,0,0.0,10,774,774
775,"Illusions of Flame",HeatResistDebuff,2.0,15,0,0.0,13,775,775
776,"Visions of Flame",HeatResistDebuff,2.0,15,0,0.0,13,776,776
777,"Dreams of Flame",HeatResistDebuff,2.0,15,0,0.0,13,777,777
778,"Illusions of Winter",ColdResistDebuff,2.0,15,0,0.0,11,778,778
779,"Visions of Winter",ColdResistDebuff,2.0,15,0,0.0,11,779,779
780,"Dreams of Winter",ColdResistDebuff,2.0,15,0,0.0,11,780,780
781,"Illusions of the Wastes",MatterResistDebuff,2.0,15,0,0.0,14,781,781
782,"Visions of the Wastes",MatterResistDebuff,2.0,15,0,0.0,14,782,782
783,"Dreams of the Wastes",MatterResistDebuff,2.0,15,0,0.0,14,783,783
801,"Amber Simulacrum",SummonSimulacrum,6.0,65535,0,-88.0,0,801,801
802,"Ruby Simulacrum",SummonSimulacrum,6.0,65535,0,-88.0,0,802,802
803,"Sapphire Simulacrum",SummonSimulacrum,6.0,65535,0,-88.0,0,803,803
804,"Emerald Simulacrum",SummonSimulacrum,6.0,65535,0,-88.0,0,804,804
805,"Jade Simulacrum",SummonSimulacrum,6.0,65535,0,-88.0,0,805,805
811,"Strengthen Spirit",StrengthBuff,3.0,1200,0,0.0,0,811,811
812,"Enhance Spirit",StrengthBuff,3.0,1200,0,0.0,0,812,812
813,"Imbue Spirit",StrengthBuff,3.0,1200,0,0.0,0,813,813
814,"Amplify Spirit",StrengthBuff,3.0,1200,0,0.0,0,814,814
815,"Intensify Spirit",StrengthBuff,3.0,1200,0,0.0,0,815,815
816,"Magnify Spirit",StrengthBuff,3.0,1200,0,0.0,0,816,816
817,"Empower Spirit",StrengthBuff,3.0,1200,0,0.0,0,817,817
821,"Mend Simulacrum",Heal,3.0,0,0,0.0,0,821,821
822,"Patch Simulacrum",Heal,3.0,0,0,0.0,0,822,822
823,"Repair Simulacrum",Heal,3.0,0,0,0.0,0,823,823
824,"Restore Simulacrum",Heal,3.0,0,0,0.0,0,824,824
825,"Reconstruct Simulacrum",Heal,3.0,0,0,0.0,0,825,825
826,"Reanimate Simulacrum",Heal,3.0,0,0,0.0,0,826,826
827,"Rebuild Simulacrum",Heal,3.0,0,0,0.0,0,827,827
831,"Improve Dexterity",DexterityBuff,3.0,1200,0,0.0,0,831,831
832,"Develop Dexterity",DexterityBuff,3.0,1200,0,0.0,0,832,832
833,"Increase Dexterity",DexterityBuff,3.0,1200,0,0.0,0,833,833
834,"Enhance Dexterity",DexterityBuff,3.0,1200,0,0.0,0,834,834
835,"Amplify Dexterity",DexterityBuff,3.0,1200,0,0.0,0,835,835
836,"Augment Dexterity",DexterityBuff,3.0,1200,0,0.0,0,836,836
837,"Magnify Dexterity",DexterityBuff,3.0,1200,0,0.0,0,837,837
851,"Detect Flaw",DamageAdd,3.0,1200,0,1.2,15,851,851
852,"Find Flaw",DamageAdd,3.0,1200,0,1.9,15,852,852
853,"Discover Flaw",DamageAdd,3.0,1200,0,2.6,15,853,853
854,"Expose Flaw",DamageAdd,3.0,1200,0,3.3,15,854,854
855,"Pinpoint Flaw",DamageAdd,3.0,1200,0,4.5,15,855,855
856,"Illuminate Flaw",DamageAdd,3.0,1200,0,5.7,15,856,856
857,"Unveil Flaw",DamageAdd,3.0,1200,0,7.2,15,857,857
858,"Pierce Flaw",DamageAdd,3.0,1200,0,9.1,15,858,858
859,"Exploit Flaw",DamageAdd,3.0,1200,0,11.5,15,859,859
861,"Encourage Aggression",CombatSpeedBuff,3.5,1200,0,0.0,0,861,861
862,"Enhance Aggression",CombatSpeedBuff,3.5,1200,0,0.0,0,862,862
863,"Amplify Aggression",CombatSpeedBuff,3.5,1200,0,0.0,0,863,863
864,"Increase Aggression",CombatSpeedBuff,3.5,1200,0,0.0,0,864,864
865,"Excite Aggression",CombatSpeedBuff,3.5,1200,0,0.0,0,865,865
866,"Magnify Aggression",CombatSpeedBuff,3.5,1200,0,0.0,0,866,866
867,"Overcharge Aggression",CombatSpeedBuff,3.5,1200,0,0.0,0,867,867
868,"Convert Spirit",PetConversion,3.0,0,0,0.0,15,868,868
873,"Constrict Spirit",SpeedDecrease,2.5,70,0,0.0,15,873,873
874,"Encase Spirit",SpeedDecrease,2.5,82,0,0.0,15,874,874
875,"Imprison Spirit",SpeedDecrease,2.5,96,0,0.0,15,875,875
876,"Shackle Spirit",SpeedDecrease,2.5,114,0,0.0,15,876,876
877,"Diminish Immunities",BodyResistDebuff,2.0,8,0,0.0,10,877,877
878,"Dissipate Immunities",BodyResistDebuff,2.0,8,0,0.0,10,878,878
879,"Banish Immunities",BodyResistDebuff,2.0,8,0,0.0,10,879,879
880,"Diminish Will",SpiritResistDebuff,2.0,15,0,0.0,15,880,880
881,"Dissipate Will",SpiritResistDebuff,2.0,15,0,0.0,15,881,881
882,"Banish Will",SpiritResistDebuff,2.0,15,0,0.0,15,882,882
883,"Diminish Conductivity",EnergyResistDebuff,2.0,15,0,0.0,12,883,883
884,"Dissipate Conductivity",EnergyResistDebuff,2.0,15,0,0.0,12,884,884
885,"Banish Conductivity",EnergyResistDebuff,2.0,15,0,0.0,12,885,885
886,"Strengthen Golem",StrengthConstitutionBuff,3.0,1200,0,0.0,0,886,886
887,"Invigorate Golem",StrengthConstitutionBuff,3.0,1200,0,0.0,0,887,887
888,"Foritify Golem",StrengthConstitutionBuff,3.0,1200,0,0.0,0,888,888
889,"Empower Golem",StrengthConstitutionBuff,3.0,1200,0,0.0,0,889,889
890,"Vivify Golem",StrengthConstitutionBuff,3.0,1200,0,0.0,0,890,890
891,"Hurry Golem",DexterityQuicknessBuff,3.0,1200,0,0.0,0,891,891
892,"Animate Golem",DexterityQuicknessBuff,3.0,1200,0,0.0,0,892,892
893,"Quicken Golem",DexterityQuicknessBuff,3.0,1200,0,0.0,0,893,893
894,"Accelerate Golem",DexterityQuicknessBuff,3.0,1200,0,0.0,0,894,894
895,"Tracker Enhancement",SpeedEnhancement,3.0,1200,0,0.0,0,895,895
896,"Chaser Enhancement",SpeedEnhancement,3.0,1200,0,0.0,0,896,896
897,"Pursuer Enhancement",SpeedEnhancement,3.0,1200,0,0.0,0,897,897
901,"Confuse Mind",Confusion,2.5,14,0,0.0,12,901,901
902,"Befuddle Mind",Confusion,2.5,24,0,0.0,12,902,902
903,"Obscure Mind",Confusion,2.5,36,0,0.0,12,903,903
904,"Mystify Mind",Confusion,2.5,50,0,0.0,12,904,904
905,"Muddle Mind",Confusion,2.5,64,0,0.0,12,905,905
906,"Perplex Mind",Confusion,2.5,78,0,0.0,12,906,906
907,"Darken Mind",Confusion,2.5,92,0,0.0,12,907,907
908,"Paradox Mind",Confusion,2.5,106,0,0.0,12,908,908
911,"Minor Mesmerization",Mesmerize,3.0,16,0,0.0,12,911,911
912,"Lesser Mesmerization",Mesmerize,3.0,21,0,0.0,12,912,912
913,Mesmerization,Mesmerize,3.0,26,0,0.0,12,913,913
914,"Major Mesmerization",Mesmerize,3.0,34,0,0.0,12,914,914
915,"Greater Mesmerization",Mesmerize,3.0,44,0,0.0,12,915,915
916,Fascination,Mesmerize,3.0,55,0,0.0,12,916,916
917,"Greater Fascination",Mesmerize,3.0,67,0,0.0,12,917,917
918,"Superior Fascination",Mesmerize,3.0,80,0,0.0,12,918,918
921,"Inflict Minor Forgetfulness",Amnesia,2.0,0,0,0.0,0,921,921
922,"Inflict Forgetfulness",Amnesia,2.0,0,0,0.0,0,922,922
923,"Inflict Minor Amnesia",Amnesia,2.0,0,0,0.0,0,923,923
924,"Inflict Amnesia",Amnesia,2.0,0,0,0.0,0,924,924
925,"Inflict Oblivion",Amnesia,2.0,0,0,0.0,0,925,925
931,"Amplify Movement",SpeedEnhancement,3.0,6,0,0.0,0,931,931
932,"Amplify Running",SpeedEnhancement,3.0,6,0,0.0,0,932,932
933,"Amplify Coordination",SpeedEnhancement,3.0,6,0,0.0,0,933,933
934,"Amplify Equilibrium",SpeedEnhancement,3.0,6,0,0.0,0,934,934
935,"Amplify Balance",SpeedEnhancement,3.0,6,0,0.0,0,935,935
936,"Clear Mind",CureMezz,3.0,0,0,0.0,0,936,936
951,"Persuade Will",Charm,4.0,65535,0,100.0,12,951,951
952,"Coerce Will",Charm,4.0,65535,0,100.0,12,952,952
953,"Compel Will",Charm,4.0,65535,0,100.0,12,953,953
954,"Control Will",Charm,4.0,65535,0,100.0,12,954,954
955,"Wrest Will",Charm,4.0,65535,0,100.0,12,955,955
961,"Banish Will",StrengthConstitutionDebuff,0.0,60,5,0.0,12,961,961
962,"Banish Motivation",StrengthConstitutionDebuff,0.0,60,5,0.0,12,962,962
963,"Banish Conviction",StrengthConstitutionDebuff,0.0,60,5,0.0,12,963,963
964,"Banish Dedication",StrengthConstitutionDebuff,0.0,60,5,0.0,12,964,964
965,"Banish Faith",StrengthConstitutionDebuff,0.0,60,5,0.0,12,965,965
966,"Banish Confidence",StrengthConstitutionDebuff,0.0,60,5,0.0,12,966,966
967,"Banish Hope",StrengthConstitutionDebuff,0.0,60,5,0.0,12,967,967
971,"Fog of Senility",Mesmerize,3.0,20,0,0.0,12,971,971
972,"Blanket of Senility",Mesmerize,3.0,33,0,0.0,12,972,972
973,"Cloud of Senility",Mesmerize,3.0,46,0,0.0,12,973,973
974,"Veil of Senility",Mesmerize,3.0,59,0,0.0,12,974,974
975,"Shroud of Senility",Mesmerize,3.0,72,0,0.0,12,975,975
976,"Comprehension of Power",PowerRegenBuff,3.0,1200,0,0.0,0,976,976
977,"Perception of Power",PowerRegenBuff,3.0,1200,0,0.0,0,977,977
978,"Perspicuity of Power",PowerRegenBuff,3.0,1200,0,0.0,0,978,978
979,"Cognition of Power",PowerRegenBuff,3.0,1200,0,0.0,0,979,979
980,"Lucidity of Power",PowerRegenBuff,3.0,1200,0,0.0,0,980,980
981,"Shield Mind",MesmerizeDurationBuff,4.0,1200,0,0.0,12,981,981
982,"Harden Mind",MesmerizeDurationBuff,4.0,1200,0,0.0,12,982,982
983,"Steel Mind",MesmerizeDurationBuff,4.0,1200,0,0.0,12,983,983
984,"Invulnerable Mind",MesmerizeDurationBuff,4.0,1200,0,0.0,12,984,984
985,"Solidarity of Mind",MesmerizeDurationBuff,4.0,10,0,0.0,12,985,985
986,"Unity of Mind",MesmerizeDurationBuff,4.0,10,0,0.0,12,986,986
987,"Brotherhood of the Mind",MesmerizeDurationBuff,4.0,10,0,0.0,12,987,987
1001,"Aura of Protection",PaladinArmorFactorBuff,4.0,1200,0,0.0,1,1001,1001
1002,"Aura of Deflection",PaladinArmorFactorBuff,4.0,1200,0,0.0,1,1002,1002
1003,"Aura of Safety",PaladinArmorFactorBuff,4.0,1200,0,0.0,1,1003,1003
1004,"Aura of Defense",PaladinArmorFactorBuff,4.0,1200,0,0.0,1,1004,1004
1005,"Aura of Indestructability",PaladinArmorFactorBuff,4.0,1200,0,0.0,1,1005,1005
1006,"Aura of Invincibility",PaladinArmorFactorBuff,4.0,1200,0,0.0,1,1006,1006
1007,"Aura of Salvation",PaladinArmorFactorBuff,4.0,1200,0,0.0,1,1007,1007
1008,"Minor Refreshment",CombatHeal,0.0,6,8,0.0,0,1009,1009
1009,"Lesser Refreshment",CombatHeal,0.0,6,8,0.0,0,1009,1009
1010,Refreshment,CombatHeal,0.0,6,8,0.0,0,1010,1010
1011,"Major Refreshment",CombatHeal,0.0,6,8,0.0,0,1011,1011
1012,"Greater Refreshment",CombatHeal,0.0,6,8,0.0,0,1012,1012
1013,"Crusader's Refreshment",CombatHeal,0.0,6,8,0.0,0,1013,1013
1014,"Saint's Refreshment",CombatHeal,0.0,6,8,0.0,0,1014,1014
1015,"Angel's Refreshment",CombatHeal,0.0,6,8,0.0,0,1015,1015
1016,"Archangel's Refreshment",CombatHeal,0.0,6,8,0.0,0,1016,1016
1021,"Battle Fervor",DamageAdd,0.0,6,8,1.0,10,1021,1021
1022,"Greater Battle Fervor",DamageAdd,0.0,6,8,1.6,10,1022,1022
1023,"Battle Vigor",DamageAdd,0.0,6,8,2.1,10,1023,1023
1024,"Greater Battle Vigor",DamageAdd,0.0,6,8,2.8,10,1024,1024
1025,"Battle Fury",DamageAdd,0.0,6,8,3.7,10,1025,1025
1026,"Greater Battle Fury",DamageAdd,0.0,6,8,4.8,10,1026,1026
1027,"Battle Zeal",DamageAdd,0.0,6,8,6.0,10,1027,1027
1028,"Greater Battle Zeal",DamageAdd,0.0,6,8,7.5,10,1028,1028
1031,"Crusader's Ward",SpecArmorFactorBuff,0.0,6,8,0.0,2,1031,1031
1032,"Crusader's Shield",SpecArmorFactorBuff,0.0,6,8,0.0,2,1032,1032
1033,"Crusader's Guard",SpecArmorFactorBuff,0.0,6,8,0.0,2,1033,1033
1034,"Crusader's Barrier",SpecArmorFactorBuff,0.0,6,8,0.0,2,1034,1034
1035,"Crusader's Defense",SpecArmorFactorBuff,0.0,6,8,0.0,2,1035,1035
1036,"Crusader's Shelter",SpecArmorFactorBuff,0.0,6,8,0.0,2,1036,1036
1037,"Crusader's Protection",SpecArmorFactorBuff,0.0,6,8,0.0,2,1037,1037
1038,"Crusader's Mantle",SpecArmorFactorBuff,0.0,6,8,0.0,2,1038,1038
1041,Revive,Resurrect,4.0,0,0,0.0,0,1041,1041
1051,"Body Ward",BodyResistBuff,0.0,5,8,0.0,0,1051,1051
1052,"Body Shield",BodyResistBuff,0.0,5,8,0.0,0,1052,1052
1053,"Mind Ward",SpiritResistBuff,0.0,5,8,0.0,0,1053,1053
1054,"Mind Shield",SpiritResistBuff,0.0,5,8,0.0,0,1054,1054
1055,"Energy Ward",EnergyResistBuff,0.0,5,8,0.0,0,1055,1055
1056,"Energy Shield",EnergyResistBuff,0.0,5,8,0.0,0,1056,1056
1057,"Heat Ward",HeatResistBuff,0.0,5,8,0.0,0,1057,1057
1058,"Heat Shield",HeatResistBuff,0.0,5,8,0.0,0,1058,1058
1059,"Cold Ward",ColdResistBuff,0.0,5,8,0.0,0,1059,1059
1060,"Cold Shield",ColdResistBuff,0.0,5,8,0.0,0,1060,1060
1061,"Earth Ward",MatterResistBuff,0.0,5,8,0.0,0,1061,1061
1062,"Earth Shield",MatterResistBuff,0.0,5,8,0.0,0,1062,1062
1070,Provoke,Taunt,0.0,0,30,0.0,10,1070,1070
1071,Aggravate,Taunt,0.0,0,30,0.0,10,1071,1071
1072,Enrage,Taunt,0.0,0,30,0.0,10,1072,1072
1073,Infuriate,Taunt,0.0,0,30,0.0,10,1073,1073
1081,"Chant of Endurance",EnduranceRegenBuff,0.0,5,0,0.0,0,1081,1081
1082,"Chant of Stamina",EnduranceRegenBuff,0.0,5,0,0.0,0,1082,1082
1083,"Chant of Persistence",EnduranceRegenBuff,0.0,5,0,0.0,0,1083,1083
1084,"Chant of Resilience",EnduranceRegenBuff,0.0,5,0,0.0,0,1084,1084
1085,"Chant of Perseverance",EnduranceRegenBuff,0.0,5,0,0.0,0,1085,1085
1091,"Elemental Ward",HeatColdMatterBuff,0.0,5,8,0.0,0,1091,1091
1092,"Elemental Shield",HeatColdMatterBuff,0.0,5,8,0.0,0,1092,1092
1093,"Soul Ward",BodySpiritEnergyBuff,0.0,5,8,0.0,0,1093,1093
1094,"Soul Shield",BodySpiritEnergyBuff,0.0,5,8,0.0,0,1094,1094
1101,"Motivational Chant",SpeedEnhancement,3.0,6,0,0.0,0,3608,1101
1102,"Motivational Song",SpeedEnhancement,3.0,6,0,0.0,0,3609,1102
1103,"Motivational Hymn",SpeedEnhancement,3.0,6,0,0.0,0,3610,1103
1104,"Motivational Strains",SpeedEnhancement,3.0,6,0,0.0,0,3611,1104
1105,"Motivational Anthem",SpeedEnhancement,3.0,6,0,0.0,0,3612,1105
1111,"Song of Minor Renewal",HealthRegenBuff,3.0,6,0,0.0,0,1111,1111
1112,"Song of Renewal",HealthRegenBuff,2.0,6,0,0.0,0,1112,1112
1113,"Song of Minor Healing",HealthRegenBuff,3.0,6,0,0.0,0,1113,1113
1114,"Song of Healing",HealthRegenBuff,3.0,6,0,0.0,0,1114,1114
1115,"Song of Minor Regeneration",HealthRegenBuff,3.0,6,0,0.0,0,1115,1115
1116,"Song of Regeneration",HealthRegenBuff,3.0,6,0,0.0,0,1116,1116
1117,"Song of Minor Rejuvenation",HealthRegenBuff,3.0,6,0,0.0,0,1117,1117
1118,"Song of Rejuvenation",HealthRegenBuff,3.0,6,0,0.0,0,1118,1118
1121,"Song of Power",PowerRegenBuff,3.0,6,0,0.0,0,5171,1121
1122,"Song of Energy",PowerRegenBuff,3.0,6,0,0.0,0,5172,1122
1123,"Song of Clarity",PowerRegenBuff,3.0,6,0,0.0,0,5173,1123
1124,"Song of the Mind",PowerRegenBuff,3.0,6,0,0.0,0,5174,1124
1125,"Song of Empowering",PowerRegenBuff,3.0,6,0,0.0,0,5175,1125
1131,"Dischordant Note",DirectDamage,0.0,0,15,7.0,10,1131,1131
1132,"Dischordant Tone",DirectDamage,0.0,0,15,21.0,10,1132,1132
1133,"Dischordant Wail",DirectDamage,0.0,0,15,46.0,10,1133,1133
1134,"Dischordant Shriek",DirectDamage,0.0,0,15,92.0,10,1134,1134
1135,"Dischordant Howl",DirectDamage,0.0,0,15,111.0,10,1135,1135
1141,"Lesser Cacophony",DirectDamage,0.0,0,15,12.0,10,1141,1141
1142,Cacophony,DirectDamage,0.0,0,15,32.0,10,1142,1142
1143,"Greater Cacophony",DirectDamage,0.0,0,15,69.0,10,1143,1143
1144,"Major Cacophony",DirectDamage,0.0,0,15,114.0,10,1144,1144
1145,"Deafening Cacophony",DirectDamage,0.0,0,15,128.0,10,1145,1145
1151,"Captivating Melodies",Charm,0.0,10,0,152.0,0,1151,1151
1152,"Enchanting Melodies",Charm,0.0,10,0,152.0,0,1152,1152
1153,"Attracting Melodies",Charm,0.0,10,0,152.0,0,1153,1153
1154,"Pleasurable Melodies",Charm,0.0,10,0,152.0,0,1154,1154
1155,"Enticing Melodies",Charm,0.0,10,0,152.0,0,1155,1155
1156,"Alluring Melodies",Charm,0.0,10,0,152.0,0,1156,1156
1161,"Stunning Yell",Stun,0.0,3,10,0.0,10,1161,1161
1162,"Stunning Shout",Stun,0.0,5,10,0.0,10,1162,1162
1163,"Stunning Screech",Stun,0.0,7,10,0.0,10,1163,1163
1164,"Stunning Bellow",Stun,0.0,9,10,0.0,10,1164,1164
1171,"Compelling Cadence",Mesmerize,3.0,12,0,0.0,10,1171,1171
1172,"Constraining Cadence",Mesmerize,3.0,17,0,0.0,10,1172,1172
1173,"Coercing Cadence",Mesmerize,3.0,20,0,0.0,10,1173,1173
1174,"Compulsory Cadence",Mesmerize,3.0,26,0,0.0,10,1174,1174
1175,"Commanding Cadence",Mesmerize,3.0,29,0,0.0,10,1175,1175
1181,"Cant of Befuddling",Confusion,0.0,20,30,0.0,15,1181,1181
1182,"Cant of Bewilderment",Confusion,0.0,20,30,0.0,15,1182,1182
1183,"Cant of Confusion",Confusion,0.0,20,30,0.0,15,1183,1183
1184,"Cant of Discord",Confusion,0.0,20,30,0.0,15,1184,1184
1185,"Cant of Perplexity",Confusion,0.0,20,30,0.0,10,1185,1185
1191,"Comforting Lullaby",Mesmerize,5.0,13,0,0.0,10,1191,1191
1192,"Enchanting Lullaby",Mesmerize,5.0,15,0,0.0,10,1192,1192
1193,"Pacifying Lullaby",Mesmerize,5.0,18,0,0.0,10,1193,1193
1194,"Entrancing Lullaby",Mesmerize,5.0,22,0,0.0,10,1194,1194
1195,"Sedating Lullaby",Mesmerize,5.0,26,0,0.0,10,1195,1195
1196,"Enrapturing Lullaby",Mesmerize,5.0,30,0,0.0,10,1196,1196
1197,"Focusing Chant",CureMezz,3.0,0,0,0.0,0,1197,1197
1198,"Barrier of Sound",AblativeArmor,0.0,6,8,100.0,10,1198,1198
1199,"Shield of Melody",AblativeArmor,0.0,6,8,100.0,10,1199,1199
1200,"Wall of Song",AblativeArmor,0.0,6,8,100.0,10,1200,1200
1301,"Minor Rejuvenation",Heal,2.2,0,0,0.0,0,1301,1301
1302,"Minor Regeneracy",Heal,2.2,0,0,0.0,0,1302,1302
1303,"Minor Relief",Heal,2.2,0,0,0.0,0,1303,1303
1304,"Minor Restoration",Heal,2.2,0,0,0.0,0,1304,1304
1305,"Minor Recuperation",Heal,2.2,0,0,0.0,0,1305,1305
1306,"Minor Renewal",Heal,2.2,0,0,0.0,0,1306,1306
1307,"Minor Revival",Heal,2.2,0,0,0.0,0,1307,1307
1308,"Minor Resuscitation",Heal,2.2,0,0,0.0,0,1308,1308
1309,"Minor Reviction",Heal,2.2,0,0,0.0,0,1309,1309
1310,"Minor Refection",Heal,2.2,0,0,0.0,0,1310,1310
1311,"Minor Refocillation",Heal,2.2,0,0,0.0,0,1311,1311
1315,Revive,Resurrect,4.0,0,0,0.0,0,1315,1315
1321,"Angelic Commendation",Heal,3.0,0,0,0.0,0,1321,1321
1322,"Angelic Benediction",Heal,3.0,0,0,0.0,0,1322,1322
1323,"Angelic Blessing",Heal,3.0,0,0,0.0,0,1323,1323
1324,"Angelic Approbation",Heal,3.0,0,0,0.0,0,1324,1324
1331,Regeneracy,Heal,2.8,0,0,0.0,0,1331,1331
1332,Relief,Heal,2.8,0,0,0.0,0,1332,1332
1333,Restoration,Heal,2.8,0,0,0.0,0,1333,1333
1334,Recuperation,Heal,2.8,0,0,0.0,0,1334,1334
1335,Renewal,Heal,2.8,0,0,0.0,0,1335,1335
1336,Revival,Heal,2.8,0,0,0.0,0,1336,1336
1337,Resuscitation,Heal,2.8,0,0,0.0,0,1337,1337
1338,Reviction,Heal,2.8,0,0,0.0,0,1338,1338
1339,Refection,Heal,2.8,0,0,0.0,0,1339,1339
1340,Refocillation,Heal,2.8,0,0,0.0,0,1340,1340
1351,"Major Restoration",Heal,3.2,0,0,0.0,0,1351,1351
1352,"Major Recuperation",Heal,3.2,0,0,0.0,0,1352,1352
1353,"Major Renewal",Heal,3.2,0,0,0.0,0,1353,1353
1354,"Major Revival",Heal,3.2,0,0,0.0,0,1354,1354
1355,"Major Resuscitation",Heal,3.2,0,0,0.0,0,1355,1355
1356,"Major Reviction",Heal,3.2,0,0,0.0,0,1356,1356
1357,"Major Refection",Heal,3.2,0,0,0.0,0,1357,1357
1358,"Major Refocillation",Heal,3.2,0,0,0.0,0,1358,1358
1361,"Raise Fallen",Resurrect,4.0,0,0,0.0,0,1361,1361
1371,"Cure Poison",CurePoison,3.2,0,0,0.0,0,1371,1371
1372,"Cure Disease",CureDisease,3.2,0,0,0.0,0,1372,1372
1401,"Greater Recuperation",Heal,3.6,0,0,0.0,0,1401,1401
1402,"Greater Renewal",Heal,3.5,0,0,0.0,0,1402,1402
1403,"Greater Revival",Heal,3.4,0,0,0.0,0,1403,1403
1404,"Greater Resuscitation",Heal,3.3,0,0,0.0,0,1404,1404
1405,"Greater Reviction",Heal,3.1,0,0,0.0,0,1405,1405
1406,"Greater Refection",Heal,3.0,0,0,0.0,0,1406,1406
1407,"Greater Refocillation",Heal,2.8,0,0,0.0,0,1407,1407
1411,"Heaven's Commendation",Heal,3.7,0,0,0.0,0,1411,1411
1412,"Heaven's Benediction",Heal,3.5,0,0,0.0,0,1412,1412
1413,"Heaven's Blessing",Heal,3.3,0,0,0.0,0,1413,1413
1414,"Heaven's Approbation",Heal,3.1,0,0,0.0,0,1414,1414
1421,"Gift of the Heavens",Heal,0.0,0,900,0.0,0,1421,1421
1422,"Boon of the Heavens",Heal,0.0,0,900,0.0,0,1422,1422
1423,"Favor of the Heavens",Heal,0.0,0,900,0.0,0,1423,1423
1424,"Blessing of the Heavens",Heal,0.0,0,900,0.0,0,1424,1424
1431,"Beautified Remedy",Heal,0.0,0,1200,0.0,0,1431,1431
